,Open_Time,Open,High,Low,Close,Volume,MA_9,MA_27,20sma,sDev,LowerBandBB,UpperBandBB,H-L,H-PC,L-PC,TR,ATR_20,UpperBandKCLow,LowerBandKCLow,UpperBandKCMid,LowerBandKCMid,UpperBandKCHigh,LowerBandKCHigh,preSqueeze,originalSqueeze,extrSqueeze,preSqueezeIn,preSqueezeOut,originalSqueezeIn,originalSqueezeOut,extrSqueezeIn,extrSqueezeOut,squeeze,max_high,min_low,MA_20,K,x,y,x2,xy,momo,val,dir,momentum,ACTION,Trigger
1246,20210520 19:41:00,1.0411,1.0419,1.0401,1.0419,116.30884656,1.0359820338550632,1.0260146347108337,1.02423,0.01313665422436333,0.9979566915512733,1.0505033084487265,0.0018000000000000238,0.001100000000000101,0.0006999999999999229,0.0018000000000000238,0.004184999999999994,1.0326,1.01586,1.0305075,1.0179525,1.0284149999999999,1.020045,False,False,False,False,False,False,False,False,False,green,1.0419,1.0076,1.0286410229971514,2.0533910229971513,1246,0.015204488501424418,1552516,18.944792672774824,1.8700680396809277,pos,up,cyan,NO,NO
1247,20210520 19:42:00,1.042,1.0437,1.0369,1.039,4351.06903025,1.0365856270840506,1.026942160802917,1.02558,0.013200861215922994,0.9991782775681539,1.051981722431846,0.006800000000000139,0.0018000000000000238,0.0050000000000001155,0.006800000000000139,0.004260000000000009,1.0341,1.0170599999999999,1.03197,1.0191899999999998,1.0298399999999999,1.02132,False,False,False,False,False,False,False,False,False,green,1.0437,1.008,1.029627592235518,2.055477592235518,1247,0.011261203882240833,1555009,14.04272124115432,1.869413600523817,pos,dn,blue,NO,NO
1248,20210520 19:43:00,1.0394,1.0437,1.0394,1.0423,3640.13938909,1.0377285016672404,1.0280391493169945,1.02696,0.01344401255891125,1.0000719748821776,1.0538480251178226,0.0042999999999999705,0.0047000000000001485,0.000400000000000178,0.0047000000000001485,0.004290000000000016,1.0355400000000001,1.01838,1.033395,1.0205250000000001,1.03125,1.0226700000000002,False,False,False,False,False,False,False,False,False,green,1.0437,1.008,1.030834488213088,2.0566844882130884,1248,0.013957755893455825,1557504,17.41927935503287,1.9308980195274383,pos,up,cyan,NO,NO
1249,20210520 19:44:00,1.0431,1.0436,1.0431,1.0431,90.33762977,1.0388028013337922,1.0291149243657807,1.02847,0.01347766573573338,1.0015146685285332,1.0554253314714668,0.000500000000000167,0.0013000000000000789,0.0007999999999999119,0.0013000000000000789,0.004190000000000016,1.03685,1.02009,1.034755,1.022185,1.03266,1.02428,False,False,False,False,False,False,False,False,False,green,1.0437,1.008,1.032002632192794,2.057852632192794,1249,0.014173683903602852,1560001,17.702931195599962,1.9587427659725876,pos,up,cyan,NO,NO
1250,20210520 19:45:00,1.0415,1.0415,1.0405,1.0405,297.30573119,1.0391422410670337,1.0299281440539392,1.03,0.012986551748471933,1.004026896503056,1.055973103496944,0.001000000000000112,0.0015999999999998238,0.0025999999999999357,0.0025999999999999357,0.00416000000000002,1.0383200000000001,1.02168,1.03624,1.02376,1.03416,1.02584,False,False,False,False,False,False,False,False,False,green,1.0437,1.008,1.0328119053172897,2.05866190531729,1250,0.011169047341355043,1562500,13.961309176693803,1.8842264481120585,pos,dn,blue,NO,NO
1251,20210520 19:46:00,1.0405,1.0423,1.0395,1.0395,2081.85947533,1.039213792853627,1.0306118480500863,1.031475,0.012249806657978072,1.0069753866840438,1.055974613315956,0.0027999999999999137,0.0018000000000000238,0.0009999999999998899,0.0027999999999999137,0.004130000000000011,1.0397349999999999,1.023215,1.0376699999999999,1.02528,1.0356049999999999,1.027345,False,False,False,False,False,False,False,False,False,green,1.0437,1.008,1.0334488667156432,2.0592988667156433,1251,0.009850566642178427,1565001,12.323058869365212,1.765869847620305,pos,dn,blue,NO,NO
1252,20210520 19:47:00,1.041,1.041,1.0368,1.0382,421.83173332,1.0390110342829015,1.0311538589036515,1.03289,0.011217462889805282,1.0104550742203895,1.0553249257796107,0.0041999999999999815,0.0014999999999998348,0.0027000000000001467,0.0041999999999999815,0.00424000000000001,1.0413700000000001,1.02441,1.03925,1.0265300000000002,1.03713,1.02865,False,False,False,False,False,False,False,False,False,green,1.0437,1.0085,1.0339013555998675,2.0600013555998675,1252,0.00819932220006625,1567504,10.265551394482944,1.59765945396676,pos,dn,blue,NO,NO
1253,20210520 19:48:00,1.0381,1.0412,1.0371,1.0373,4490.84673604,1.0386688274263212,1.0315928689819622,1.03414,0.010143828821398849,1.0138523423572023,1.0544276576427978,0.0040999999999999925,0.0029999999999998916,0.001100000000000101,0.0040999999999999925,0.004325000000000012,1.04279,1.02549,1.0406275,1.0276525,1.038465,1.0298150000000001,False,False,False,False,False,False,False,False,False,green,1.0437,1.0085,1.0342250360189278,2.060325036018928,1253,0.007137481990536099,1570009,8.943264934141732,1.4167003903208686,pos,dn,blue,NO,NO
1254,20210520 19:49:00,1.0371,1.0393,1.0371,1.0385,1162.59561322,1.038635061941057,1.0320862354832507,1.035585,0.008366869187452768,1.0188512616250944,1.0523187383749055,0.0021999999999999797,0.0019999999999997797,0.00020000000000020002,0.0021999999999999797,0.00424500000000001,1.044075,1.0270949999999999,1.0419525,1.0292175,1.03983,1.03134,False,False,False,False,False,False,False,False,False,green,1.0437,1.0119,1.0346321754456964,2.0624321754456965,1254,0.0072839122771517495,1572516,9.134025995548294,1.2006864075680814,pos,dn,blue,NO,NO
1255,20210520 19:50:00,1.0397,1.0397,1.0354,1.0354,4637.824457306207,1.0379880495528455,1.032322932948733,1.0367600000000001,0.00624722254074804,1.024265554918504,1.0492544450814962,0.0042999999999999705,0.0012000000000000899,0.0030999999999998806,0.0042999999999999705,0.0043400000000000105,1.0454400000000001,1.02808,1.0432700000000001,1.03025,1.0411000000000001,1.0324200000000001,False,False,False,False,False,False,False,False,False,green,1.0437,1.0139,1.0347053015937253,2.0635053015937252,1255,0.0036473492031374732,1575025,4.577423249937529,0.9242826000444848,pos,dn,blue,NO,NO
1256,20210520 19:51:00,1.0361,1.0364,1.0321,1.0321,1272.41105199,1.0368104396422764,1.0323070091666806,1.037495,0.004458165187838091,1.028578669624324,1.0464113303756761,0.0042999999999999705,0.0009999999999998899,0.0033000000000000806,0.0042999999999999705,0.004280000000000006,1.046055,1.0289350000000002,1.0439150000000001,1.031075,1.0417750000000001,1.033215,False,False,False,False,False,False,False,False,False,green,1.0437,1.0175,1.034457177632418,2.0650571776324185,1256,-0.00042858881620921885,1577536,-0.5383075531587789,0.6172131687515736,pos,dn,blue,NO,NO
1257,20210520 19:52:00,1.0339,1.0369,1.0339,1.0353,1925.50038348,1.0365083517138212,1.0325207942262034,1.038035,0.0033066559670090513,1.031421688065982,1.0446483119340182,0.0029999999999998916,0.0047999999999999154,0.0018000000000000238,0.0047999999999999154,0.004165000000000007,1.046365,1.029705,1.0442825,1.0317875,1.0422,1.03387,True,False,False,True,False,False,False,False,False,pink,1.0437,1.0241,1.0345374464293304,2.0684374464293303,1257,0.0010812767853349836,1580049,1.3591649191660744,0.4021588533616227,pos,dn,blue,NO,NO
1258,20210520 19:53:00,1.0365,1.0399,1.0365,1.0399,1710.11418616,1.037186681371057,1.033047880352903,1.0385149999999999,0.002779487836189432,1.032956024327621,1.0440739756723787,0.0034000000000000696,0.0045999999999999375,0.0011999999999998678,0.0045999999999999375,0.004085000000000005,1.0466849999999999,1.0303449999999998,1.0446425,1.0323874999999998,1.0425999999999997,1.03443,True,True,False,True,False,True,False,False,False,red,1.0437,1.0296,1.0350481658170132,2.071698165817013,1258,0.004050917091493522,1582564,5.096053701098851,0.2899124319487134,pos,dn,blue,NO,NO
1259,20210520 19:54:00,1.0384,1.0384,1.0375,1.0375,123.9931883,1.0372493450968456,1.0333658888991242,1.03858,0.002737382537724827,1.0331052349245504,1.0440547650754497,0.0008999999999999009,0.0015000000000000568,0.0023999999999999577,0.0023999999999999577,0.003860000000000008,1.0463,1.03086,1.04437,1.03279,1.04244,1.03472,True,True,False,True,False,True,False,False,False,red,1.0437,1.0314,1.0352816738344406,2.0728316738344406,1259,0.0010841630827798099,1585081,1.3649613212197806,0.16902621393830586,pos,dn,blue,NO,NO
